report_date,region,new_cases,case_avg,case_avg_rate,new_deaths,deaths_avg,deaths_avg_rate
2021-06-16,Kansas City,127,79.71428571428571,6.459928128089955,2,1,0.08103852490435429
2021-06-17,Kansas City,94,82,6.645159042157051,0,1,0.08103852490435429
2021-06-18,Kansas City,111,80.14285714285714,6.494658924477536,0,0.8571428571428571,0.06946159277516081
2020-01-24,Missouri,0,0,0,0,0,0
2020-01-25,Missouri,0,0,0,0,0,0
2020-01-26,Missouri,0,0,0,0,0,0
2020-01-27,Missouri,0,0,0,0,0,0
2020-01-28,Missouri,0,0,0,0,0,0
2020-01-29,Missouri,0,0,0,0,0,0
2020-01-30,Missouri,0,0,0,0,0,0
2020-01-31,Missouri,0,0,0,0,0,0
2020-02-01,Missouri,0,0,0,0,0,0
2020-02-02,Missouri,0,0,0,0,0,0
2020-02-03,Missouri,0,0,0,0,0,0
2020-02-04,Missouri,0,0,0,0,0,0
2020-02-05,Missouri,0,0,0,0,0,0
2020-02-06,Missouri,0,0,0,0,0,0
2020-02-07,Missouri,0,0,0,0,0,0
2020-02-08,Missouri,0,0,0,0,0,0
2020-02-09,Missouri,0,0,0,0,0,0
2020-02-10,Missouri,0,0,0,0,0,0
2020-02-11,Missouri,0,0,0,0,0,0
2020-02-12,Missouri,0,0,0,0,0,0
2020-02-13,Missouri,0,0,0,0,0,0
2020-02-14,Missouri,0,0,0,0,0,0
2020-02-15,Missouri,0,0,0,0,0,0
2020-02-16,Missouri,0,0,0,0,0,0
2020-02-17,Missouri,0,0,0,0,0,0
2020-02-18,Missouri,0,0,0,0,0,0
2020-02-19,Missouri,0,0,0,0,0,0
2020-02-20,Missouri,0,0,0,0,0,0
2020-02-21,Missouri,0,0,0,0,0,0
2020-02-22,Missouri,0,0,0,0,0,0
2020-02-23,Missouri,0,0,0,0,0,0
2020-02-24,Missouri,0,0,0,0,0,0
2020-02-25,Missouri,0,0,0,0,0,0
2020-02-26,Missouri,0,0,0,0,0,0
2020-02-27,Missouri,0,0,0,0,0,0
2020-02-28,Missouri,0,0,0,0,0,0
2020-02-29,Missouri,0,0,0,0,0,0
2020-03-01,Missouri,0,0,0,0,0,0
2020-03-02,Missouri,0,0,0,0,0,0
2020-03-03,Missouri,0,0,0,0,0,0
2020-03-04,Missouri,0,0,0,0,0,0
2020-03-05,Missouri,0,0,0,0,0,0
2020-03-06,Missouri,0,0,0,0,0,0
2020-03-07,Missouri,1,0.14285714285714285,0.0023457420114465642,0,0,0
2020-03-08,Missouri,0,0.14285714285714285,0.0023457420114465642,0,0,0
2020-03-09,Missouri,0,0.14285714285714285,0.0023457420114465642,0,0,0
2020-03-10,Missouri,0,0.14285714285714285,0.0023457420114465642,0,0,0
2020-03-11,Missouri,0,0.14285714285714285,0.0023457420114465642,0,0,0
2020-03-12,Missouri,1,0.2857142857142857,0.0046914840228931285,0,0,0
2020-03-13,Missouri,2,0.5714285714285714,0.009382968045786257,0,0,0
2020-03-14,Missouri,1,0.5714285714285714,0.009382968045786257,0,0,0
2020-03-15,Missouri,0,0.5714285714285714,0.009382968045786257,0,0,0
2020-03-16,Missouri,4,1.1428571428571428,0.018765936091572514,0,0,0
2020-03-17,Missouri,7,2.142857142857143,0.035186130171698464,0,0,0
2020-03-18,Missouri,5,2.857142857142857,0.04691484022893128,1,0.14285714285714285,0.0023457420114465642
2020-03-19,Missouri,14,4.714285714285714,0.07740948637773662,0,0.14285714285714285,0.0023457420114465642
2020-03-20,Missouri,37,9.714285714285714,0.15951045677836637,2,0.42857142857142855,0.007037226034339691
2020-03-21,Missouri,20,12.428571428571429,0.2040795549958511,0,0.42857142857142855,0.007037226034339691
2020-03-22,Missouri,37,17.714285714285715,0.29087200941937397,0,0.42857142857142855,0.007037226034339691
2020-03-23,Missouri,53,24.714285714285715,0.40581336798025563,1,0.5714285714285714,0.009382968045786257
2020-03-24,Missouri,33,28.428571428571427,0.46680266027786627,1,0.7142857142857143,0.01172871005723282
2020-03-25,Missouri,165,51.285714285714285,0.8421213821093165,3,1,0.01642019408012595
2020-03-26,Missouri,128,67.57142857142857,1.1095359714142248,0,1,0.01642019408012595
2020-03-27,Missouri,160,85.14285714285714,1.3980622388221522,1,0.8571428571428571,0.014074452068679383
2020-03-28,Missouri,166,106,1.7405405724933505,2,1.1428571428571428,0.018765936091572514
2020-03-29,Missouri,62,109.57142857142857,1.7991841227795147,1,1.2857142857142858,0.021111678103019078
2020-03-30,Missouri,142,122.28571428571429,2.007955161798259,1,1.2857142857142858,0.021111678103019078
2020-03-31,Missouri,311,162,2.660071440980404,2,1.4285714285714286,0.02345742011446564
2020-04-01,Missouri,78,149.57142857142858,2.455991885984553,6,1.8571428571428572,0.030494646148805336
2020-04-02,Missouri,405,189.14285714285714,3.1057624231552508,7,2.857142857142857,0.04691484022893128
2020-04-03,Missouri,278,206,3.382559980505946,8,3.857142857142857,0.06333503430905724
2020-04-04,Missouri,172,206.85714285714286,3.396634432574625,8,4.714285714285714,0.07740948637773662
2020-04-05,Missouri,83,209.85714285714286,3.4458950148150027,8,5.714285714285714,0.09382968045786257
2020-04-06,Missouri,354,240.14285714285714,3.943192321241674,4,6.142857142857143,0.10086690649220227
2020-04-07,Missouri,314,240.57142857142858,3.9502295472760145,24,9.285714285714286,0.1524732307440267
2020-04-08,Missouri,291,271,4.449872595714132,6,9.285714285714286,0.1524732307440267
2020-04-09,Missouri,213,243.57142857142858,3.999490129516392,8,9.428571428571429,0.15481897275547324
2020-04-10,Missouri,257,240.57142857142858,3.9502295472760145,11,9.857142857142858,0.16185619878981294
2020-04-11,Missouri,226,248.28571428571428,4.076899615894129,11,10.285714285714286,0.16889342482415262
2020-04-12,Missouri,135,255.71428571428572,4.19887820048935,0,9.142857142857142,0.1501274887325801
2020-04-13,Missouri,233,238.42857142857142,3.9150434171043154,20,11.428571428571429,0.18765936091572513
2020-04-14,Missouri,297,236,3.8751658029097245,15,10.142857142857142,0.16654768281270604
2020-04-15,Missouri,210,224.42857142857142,3.685160699982552,13,11.142857142857142,0.182967876892832
2020-04-16,Missouri,214,224.57142857142858,3.687506441993999,6,10.857142857142858,0.17827639286993888
2020-04-17,Missouri,170,212.14285714285714,3.483426886998148,14,11.285714285714286,0.18531361890427858
2020-04-18,Missouri,236,213.57142857142858,3.506884307112614,10,11.142857142857142,0.182967876892832
2020-04-19,Missouri,151,215.85714285714286,3.5444161792957587,2,11.428571428571429,0.18765936091572513
2020-04-20,Missouri,140,202.57142857142858,3.3262621722312287,5,9.285714285714286,0.1524732307440267
2020-04-21,Missouri,135,179.42857142857142,2.9462519663768845,20,10,0.1642019408012595
2020-04-22,Missouri,193,177,2.906374352182293,15,10.285714285714286,0.16889342482415262
2020-04-23,Missouri,185,172.85714285714286,2.8383478338503427,12,11.142857142857142,0.182967876892832
2020-04-24,Missouri,304,192,3.152677263384182,19,11.857142857142858,0.19469658695006484
2020-04-25,Missouri,201,187,3.0705762929835525,13,12.285714285714286,0.20173381298440454
2020-04-26,Missouri,173,190.14285714285714,3.1221826172353766,2,12.285714285714286,0.20173381298440454
2020-04-27,Missouri,174,195,3.20193784562456,14,13.571428571428571,0.22284549108742358
2020-04-28,Missouri,135,195,3.20193784562456,28,14.714285714285714,0.24161142717899609
2020-04-29,Missouri,120,184.57142857142858,3.030698678788961,7,13.571428571428571,0.22284549108742358
2020-04-30,Missouri,137,177.71428571428572,2.918103062239526,10,13.285714285714286,0.2181540070645305
2020-05-01,Missouri,277,173.85714285714286,2.8547680279304686,14,12.571428571428571,0.20642529700729761
2020-05-02,Missouri,311,189.57142857142858,3.1127996491895913,18,13.285714285714286,0.2181540070645305
2020-05-03,Missouri,303,208.14285714285714,3.417746110677644,5,13.714285714285714,0.22519123309887012
2020-05-04,Missouri,322,229.28571428571428,3.7649159283717353,9,13,0.21346252304163735
2020-05-05,Missouri,143,230.42857142857142,3.783681864463308,21,12,0.1970423289615114
2020-05-06,Missouri,245,248.28571428571428,4.076899615894129,21,14,0.22988271712176328
2020-05-07,Missouri,245,263.7142857142857,4.330239753130358,20,15.428571428571429,0.25334013723622895
2020-05-08,Missouri,164,247.57142857142858,4.065170905836896,32,18,0.29556349344226707
2020-05-09,Missouri,164,226.57142857142858,3.7203468301542513,11,17,0.27914329936214116
2020-05-10,Missouri,169,207.42857142857142,3.406017400620411,10,17.714285714285715,0.29087200941937397
2020-05-11,Missouri,119,178.42857142857142,2.9298317722967586,10,17.857142857142858,0.2932177514308205
2020-05-12,Missouri,99,172.14285714285714,2.8266191237931095,16,17.142857142857142,0.2814890413735877
2020-05-13,Missouri,245,172.14285714285714,2.8266191237931095,20,17,0.27914329936214116
2020-05-14,Missouri,121,154.42857142857142,2.5357471143737356,16,16.428571428571427,0.2697603313163549
2020-05-15,Missouri,77,142,2.331667559377885,15,14,0.22988271712176328
2020-05-16,Missouri,227,151,2.4794493060990184,14,14.428571428571429,0.236919943156103
2020-05-17,Missouri,275,166.14285714285714,2.728097959312354,8,14.142857142857142,0.23222845913320986
2020-05-18,Missouri,156,171.42857142857142,2.814890413735877,8,13.857142857142858,0.22753697511031673
2020-05-19,Missouri,144,177.85714285714286,2.9204488042509724,22,14.714285714285714,0.24161142717899609
2020-05-20,Missouri,141,163,2.6764916350605295,12,13.571428571428571,0.22284549108742358
2020-05-21,Missouri,147,166.71428571428572,2.7374809273581406,27,15.142857142857142,0.2486486532133358
2020-05-22,Missouri,140,175.71428571428572,2.885262674079274,10,14.428571428571429,0.236919943156103
2020-05-23,Missouri,125,161.14285714285714,2.6459969889117243,5,13.142857142857142,0.2158082650530839
2020-05-24,Missouri,192,149.28571428571428,2.4513004019616593,4,12.571428571428571,0.20642529700729761
2020-05-25,Missouri,182,153,2.51228969425927,5,12.142857142857142,0.19938807097295794
2020-05-26,Missouri,141,152.57142857142858,2.505252468224931,4,9.571428571428571,0.1571647147669198
2020-05-27,Missouri,187,159.14285714285714,2.613156600751472,7,8.857142857142858,0.14543600470968698
2020-05-28,Missouri,191,165.42857142857142,2.7163692492551212,10,6.428571428571429,0.1055583905150954
2020-05-29,Missouri,134,164.57142857142858,2.702294797186442,25,8.571428571428571,0.14074452068679386
2020-05-30,Missouri,169,170.85714285714286,2.805507445690091,42,13.857142857142858,0.22753697511031673
2020-05-31,Missouri,179,169,2.7750127995412854,2,13.571428571428571,0.22284549108742358
2020-06-01,Missouri,226,175.28571428571428,2.878225448044934,2,13.142857142857142,0.2158082650530839
2020-06-02,Missouri,299,197.85714285714286,3.248852685853491,11,14.142857142857142,0.23222845913320986
2020-06-03,Missouri,198,199.42857142857142,3.2746558479794037,4,13.714285714285714,0.22519123309887012
2020-06-04,Missouri,266,210.14285714285714,3.4505864988378963,5,13,0.21346252304163735
2020-06-05,Missouri,229,223.71428571428572,3.67343198992532,10,10.857142857142858,0.17827639286993888
2020-06-06,Missouri,144,220.14285714285714,3.6147884396391556,7,5.857142857142857,0.09617542246930913
2020-06-07,Missouri,326,241.14285714285714,3.9596125153218003,0,5.571428571428571,0.091483938446416
2020-06-08,Missouri,174,233.71428571428572,3.8376339307265788,9,6.571428571428571,0.10790413252654195
2020-06-09,Missouri,237,224.85714285714286,3.692197926016892,22,8.142857142857142,0.13370729465245415
2020-06-10,Missouri,266,234.57142857142858,3.8517083827952585,7,8.571428571428571,0.14074452068679386
2020-06-11,Missouri,262,234,3.8423254147494723,12,9.571428571428571,0.1571647147669198
2020-06-12,Missouri,187,228,3.7438042502687163,11,9.714285714285714,0.15951045677836637
2020-06-13,Missouri,216,238.28571428571428,3.9126976750928693,6,9.571428571428571,0.1571647147669198
2020-06-14,Missouri,57,199.85714285714286,3.2816930740137433,0,9.571428571428571,0.1571647147669198
2020-06-15,Missouri,328,221.85714285714286,3.642937343776514,5,9,0.14778174672113353
2020-06-16,Missouri,218,219.14285714285714,3.5983682455590293,8,7,0.11494135856088164
2020-06-17,Missouri,221,212.71428571428572,3.492809855043934,21,9,0.14778174672113353
2020-06-18,Missouri,337,223.42857142857142,3.6687405059024263,39,12.857142857142858,0.2111167810301908
2020-06-19,Missouri,292,238.42857142857142,3.9150434171043154,10,12.714285714285714,0.20877103901874422
2020-06-20,Missouri,375,261.14285714285717,4.28801639692432,2,12.142857142857142,0.19938807097295794
2020-06-21,Missouri,397,309.7142857142857,5.085568680816151,0,12.142857142857142,0.19938807097295794
2020-06-22,Missouri,141,283,4.646914924675643,5,12.142857142857142,0.19938807097295794
2020-06-23,Missouri,410,310.42857142857144,5.0972973908733845,13,12.857142857142858,0.2111167810301908
2020-06-24,Missouri,324,325.14285714285717,5.3389088180523805,8,11,0.18062213488138543
2020-06-25,Missouri,649,369.7142857142857,6.0707803256237085,5,6.142857142857143,0.10086690649220227
2020-06-26,Missouri,491,398.14285714285717,6.537582985901575,13,6.571428571428571,0.10790413252654195
2020-06-27,Missouri,342,393.42857142857144,6.460173499523838,2,6.571428571428571,0.10790413252654195
2020-06-28,Missouri,345,386,6.338194914928617,2,6.857142857142857,0.11259561654943506
2020-06-29,Missouri,494,436.42857142857144,7.166241844969255,3,6.571428571428571,0.10790413252654195
2020-06-30,Missouri,527,453.14285714285717,7.4406936603085025,11,6.285714285714286,0.10321264850364881
2020-07-01,Missouri,320,452.57142857142856,7.4313106922627155,12,6.857142857142857,0.11259561654943506
2020-07-02,Missouri,490,429.85714285714283,7.058337712442712,7,7.142857142857143,0.11728710057232823
2020-07-03,Missouri,535,436.14285714285717,7.161550360946361,4,5.857142857142857,0.09617542246930913
2020-07-04,Missouri,441,450.2857142857143,7.393778820079571,2,5.857142857142857,0.09617542246930913
2020-07-05,Missouri,273,440,7.224885395255418,0,5.571428571428571,0.091483938446416
2020-07-06,Missouri,516,443.14285714285717,7.276491719507242,6,6,0.0985211644807557
2020-07-07,Missouri,716,470.14285714285717,7.719836959670643,15,6.571428571428571,0.10790413252654195
2020-07-08,Missouri,777,535.4285714285714,8.791841058901724,6,5.714285714285714,0.09382968045786257
2020-07-09,Missouri,958,602.2857142857143,9.889648320258715,6,5.571428571428571,0.091483938446416
2020-07-10,Missouri,759,634.2857142857143,10.415094530822746,12,6.714285714285714,0.11024987453798853
2020-07-11,Missouri,589,655.4285714285714,10.762264348516837,5,7.142857142857143,0.11728710057232823
2020-07-12,Missouri,524,691.2857142857143,11.351045593389925,1,7.285714285714286,0.11963284258377477
2020-07-13,Missouri,608,704.4285714285714,11.56685385844301,13,8.285714285714286,0.13605303666390073
2020-07-14,Missouri,1036,750.1428571428571,12.317491302105907,10,7.571428571428571,0.1243243266066679
2020-07-15,Missouri,920,770.5714285714286,12.652932409742768,5,7.428571428571429,0.12197858459522135
2020-07-16,Missouri,859,756.4285714285714,12.420703950609557,4,7.142857142857143,0.11728710057232823
2020-07-17,Missouri,940,782.2857142857143,12.845283254681386,6,6.285714285714286,0.10321264850364881
2020-07-18,Missouri,827,816.2857142857143,13.403569853405667,7,6.571428571428571,0.10790413252654195
2020-07-19,Missouri,791,854.4285714285714,14.029882970461902,0,6.428571428571429,0.1055583905150954
2020-07-20,Missouri,890,894.7142857142857,14.691382217689831,6,5.428571428571429,0.08913819643496944
2020-07-21,Missouri,1204,918.7142857142857,15.085466875612854,11,5.571428571428571,0.091483938446416
2020-07-22,Missouri,1206,959.5714285714286,15.756349090886571,21,7.857142857142857,0.12901581062956102
2020-07-23,Missouri,1469,1046.7142857142858,17.187251717868975,16,9.571428571428571,0.1571647147669198
2020-07-24,Missouri,1301,1098.2857142857142,18.034064584001182,9,10,0.1642019408012595
2020-07-25,Missouri,1086,1135.2857142857142,18.641611764965845,3,9.428571428571429,0.15481897275547324
2020-07-26,Missouri,1167,1189,19.523610761269754,7,10.428571428571429,0.17123916683559917
2020-07-27,Missouri,1336,1252.7142857142858,20.569811698374924,14,11.571428571428571,0.19000510292717168
2020-07-28,Missouri,1412,1282.4285714285713,21.057726036755806,18,12.571428571428571,0.20642529700729761
2020-07-29,Missouri,1458,1318.4285714285713,21.64885302364034,6,10.428571428571429,0.17123916683559917
2020-07-30,Missouri,1988,1392.5714285714287,22.86629312758111,19,10.857142857142858,0.17827639286993888
2020-07-31,Missouri,1403,1407.142857142857,23.105558812748658,17,12,0.1970423289615114
2020-08-01,Missouri,938,1386,22.758388995054567,6,12.428571428571429,0.2040795549958511
2020-08-02,Missouri,565,1300,21.346252304163734,0,11.428571428571429,0.18765936091572513
2020-08-03,Missouri,1099,1266.142857142857,20.790311447450897,5,10.142857142857142,0.16654768281270604
2020-08-04,Missouri,1214,1237.857142857143,20.32585452918448,14,9.571428571428571,0.1571647147669198
2020-08-05,Missouri,1061,1181.142857142857,19.39459495064019,7,9.714285714285714,0.15951045677836637
2020-08-06,Missouri,1224,1072,17.602448053895017,12,8.714285714285714,0.1430902626982404
2020-08-07,Missouri,1146,1035.2857142857142,16.99959235695325,25,9.857142857142858,0.16185619878981294
2020-08-08,Missouri,389,956.8571428571429,15.711779992669088,7,10,0.1642019408012595
2020-08-09,Missouri,1185,1045.4285714285713,17.166140039765956,5,10.714285714285714,0.1759306508584923
2020-08-10,Missouri,987,1029.4285714285713,16.90341693448394,11,11.571428571428571,0.19000510292717168
2020-08-11,Missouri,1067,1008.4285714285714,16.558592858801298,5,10.285714285714286,0.16889342482415262
2020-08-12,Missouri,1423,1060.142857142857,17.40775146694495,6,10.142857142857142,0.16654768281270604
2020-08-13,Missouri,1561,1108.2857142857142,18.198266524802445,9,9.714285714285714,0.15951045677836637
2020-08-14,Missouri,1372,1140.5714285714287,18.728404219389372,8,7.285714285714286,0.11963284258377477
2020-08-15,Missouri,1137,1247.4285714285713,20.483019243951397,6,7.142857142857143,0.11728710057232823
2020-08-16,Missouri,1051,1228.2857142857142,20.168689814417558,5,7.142857142857143,0.11728710057232823
2020-08-17,Missouri,1395,1286.5714285714287,21.12575255508776,32,10.142857142857142,0.16654768281270604
2020-08-18,Missouri,871,1258.5714285714287,20.665987120844232,9,10.714285714285714,0.1759306508584923
2020-08-19,Missouri,1043,1204.2857142857142,19.774605156494534,13,11.714285714285714,0.19235084493861826
2020-08-20,Missouri,1110,1139.857142857143,18.716675509332138,18,13,0.21346252304163735
2020-08-21,Missouri,1309,1130.857142857143,18.568893762611,3,12.285714285714286,0.20173381298440454
2020-08-22,Missouri,1247,1146.5714285714287,18.826925383870126,8,12.571428571428571,0.20642529700729761
2020-08-23,Missouri,871,1120.857142857143,18.404691821809745,0,11.857142857142858,0.19469658695006484
2020-08-24,Missouri,915,1052.2857142857142,17.27873565631539,14,9.285714285714286,0.1524732307440267
2020-08-25,Missouri,992,1069.5714285714287,17.562570439700426,20,10.857142857142858,0.17827639286993888
2020-08-26,Missouri,1342,1112.2857142857142,18.263947301122947,13,10.857142857142858,0.17827639286993888
2020-08-27,Missouri,1325,1143,18.76828183358396,17,10.714285714285714,0.1759306508584923
2020-08-28,Missouri,1536,1175.4285714285713,19.30076527018233,16,12.571428571428571,0.20642529700729761
2020-08-29,Missouri,1524,1215,19.95053580735303,14,13.428571428571429,0.22049974907597705
2020-08-30,Missouri,1160,1256.2857142857142,20.628455248661083,2,13.714285714285714,0.22519123309887012
2020-08-31,Missouri,1195,1296.2857142857142,21.28526301186612,8,12.857142857142858,0.2111167810301908
2020-09-01,Missouri,1086,1309.7142857142858,21.5057627609421,28,14,0.22988271712176328
2020-09-02,Missouri,1560,1340.857142857143,22.01713451943745,18,14.714285714285714,0.24161142717899609
2020-09-03,Missouri,1418,1354.142857142857,22.235288526501982,11,13.857142857142858,0.22753697511031673
2020-09-04,Missouri,1602,1363.5714285714287,22.390107499257457,18,14.142857142857142,0.23222845913320986
2020-09-05,Missouri,1719,1391.4285714285713,22.847527191489533,30,16.428571428571427,0.2697603313163549
2020-09-06,Missouri,1210,1398.5714285714287,22.964814292061863,11,17.714285714285715,0.29087200941937397
2020-09-07,Missouri,872,1352.4285714285713,22.207139622364622,0,16.571428571428573,0.27210607332780146
2020-09-08,Missouri,1249,1375.7142857142858,22.589495570230415,7,13.571428571428571,0.22284549108742358
2020-09-09,Missouri,1402,1353.142857142857,22.218868332421856,9,12.285714285714286,0.20173381298440454
2020-09-10,Missouri,1231,1326.4285714285713,21.78021457628135,18,13.285714285714286,0.2181540070645305
2020-09-11,Missouri,1608,1327.2857142857142,21.794289028350025,11,12.285714285714286,0.20173381298440454
2020-09-12,Missouri,1800,1338.857142857143,21.9842941312772,18,10.571428571428571,0.17358490884704575
2020-09-13,Missouri,1518,1382.857142857143,22.706782670802742,10,10.428571428571429,0.17123916683559917
2020-09-14,Missouri,1454,1466,24.072004521464642,0,10.428571428571429,0.17123916683559917
2020-09-15,Missouri,1630,1520.4285714285713,24.965732227825782,18,12,0.1970423289615114
2020-09-16,Missouri,1310,1507.2857142857142,24.749923962772698,14,12.714285714285714,0.20877103901874422
2020-09-17,Missouri,1557,1553.857142857143,25.514635858504278,20,13,0.21346252304163735
2020-09-18,Missouri,1993,1608.857142857143,26.41774653291121,28,15.428571428571429,0.25334013723622895
2020-09-19,Missouri,1247,1529.857142857143,25.120551200581257,13,14.714285714285714,0.24161142717899609
2020-09-20,Missouri,1206,1485.2857142857142,24.388679693009927,-9,12,0.1970423289615114
2020-09-21,Missouri,1814,1536.7142857142858,25.23314681713069,40,17.714285714285715,0.29087200941937397
2020-09-22,Missouri,1760,1555.2857142857142,25.538093278618742,38,20.571428571428573,0.33778684964830524
2020-09-23,Missouri,1550,1589.5714285714287,26.10107136136592,61,27.285714285714285,0.4480367241862937
2020-09-24,Missouri,1361,1561.5714285714287,25.641305927122392,20,27.285714285714285,0.4480367241862937
2020-09-25,Missouri,2059,1571,25.796124899877864,20,26.142857142857142,0.42927078809472125
2020-09-26,Missouri,1395,1592.142857142857,26.143294717571955,43,30.428571428571427,0.49964304843811813
2020-09-27,Missouri,1176,1587.857142857143,26.072922457228564,-1,31.571428571428573,0.5184089845296908
2020-09-28,Missouri,1779,1582.857142857143,25.99082148682793,15,28,0.45976543424352656
2020-09-29,Missouri,922,1463.142857142857,24.02508968123571,16,24.857142857142858,0.4081591099917022
2020-09-30,Missouri,1249,1420.142857142857,23.319021335790293,9,17.428571428571427,0.2861805253964808
2020-10-01,Missouri,1713,1470.4285714285713,24.144722523819485,27,18.428571428571427,0.30260071947660677
2020-10-02,Missouri,1947,1454.4285714285713,23.881999418537468,23,18.857142857142858,0.3096379455109465
2020-10-03,Missouri,1101,1412.4285714285713,23.192351267172178,13,14.571428571428571,0.23926568516754954
2020-10-04,Missouri,865,1368,22.462825501612297,0,14.714285714285714,0.24161142717899609
2020-10-05,Missouri,1606,1343.2857142857142,22.057012133632043,9,13.857142857142858,0.22753697511031673
2020-10-06,Missouri,1875,1479.4285714285713,24.29250427054062,29,15.714285714285714,0.25803162125912205
2020-10-07,Missouri,2090,1599.5714285714287,26.265273302167184,76,25.285714285714285,0.4151963360260419
2020-10-08,Missouri,1470,1564.857142857143,25.695257993385663,26,25.142857142857142,0.41285059401459523
2020-10-09,Missouri,2302,1615.5714285714287,26.527996407449194,103,36.57142857142857,0.6005099549303204
2020-10-10,Missouri,3165,1910.4285714285713,31.369607919074905,20,37.57142857142857,0.6169301490104463
2020-10-11,Missouri,282,1827.142857142857,30.002040326401556,0,37.57142857142857,0.6169301490104463
2020-10-12,Missouri,979,1737.5714285714287,28.531260085224563,1,36.42857142857143,0.5981642129188739
2020-10-13,Missouri,1036,1617.7142857142858,26.563182537620897,11,33.857142857142854,0.5559408567128357
2020-10-14,Missouri,3717,1850.142857142857,30.37970479024445,103,37.714285714285715,0.619275891021893
2020-10-15,Missouri,1929,1915.7142857142858,31.456400373498425,-67,24.428571428571427,0.4011218839573624
2020-10-16,Missouri,2622,1961.4285714285713,32.20703781716133,19,12.428571428571429,0.2040795549958511
2020-10-17,Missouri,1890,1779.2857142857142,29.216216752566954,95,23.142857142857142,0.38001020585434336
2020-10-18,Missouri,1502,1953.5714285714287,32.07802200653177,3,23.571428571428573,0.3870474318886831
2020-10-19,Missouri,2093,2112.714285714286,34.69117860728324,12,25.142857142857142,0.41285059401459523
2020-10-20,Missouri,642,2056.4285714285716,33.76695625477329,8,24.714285714285715,0.40581336798025563
2020-10-21,Missouri,2544,1888.857142857143,31.015400875346472,48,16.857142857142858,0.27679755735069456
2020-10-22,Missouri,1876,1881.2857142857142,30.891076548739804,18,29,0.4761856283236526
2020-10-23,Missouri,2560,1872.4285714285713,30.745640544030113,30,30.571428571428573,0.5019887904495648
2020-10-24,Missouri,1875,1870.2857142857142,30.710454413858418,90,29.857142857142858,0.49026008039233193
2020-10-25,Missouri,1497,1869.5714285714287,30.698725703801184,3,29.857142857142858,0.49026008039233193
2020-10-26,Missouri,2490,1926.2857142857142,31.629985282345473,12,29.857142857142858,0.49026008039233193
2020-10-27,Missouri,1724,2080.8571428571427,34.16807813873065,43,34.857142857142854,0.5723610507929616
2020-10-28,Missouri,2420,2063.1428571428573,33.87720612931128,28,32,0.5254462105640304
2020-10-29,Missouri,2970,2219.4285714285716,36.44344788983383,38,34.857142857142854,0.5723610507929616
2020-10-30,Missouri,2983,2279.8571428571427,37.43569676067572,36,35.714285714285715,0.586435502861641
2020-10-31,Missouri,2095,2311.285714285714,37.95176000319396,76,33.714285714285715,0.5535951147013891
2020-11-01,Missouri,2216,2414,39.63834850942404,1,33.42857142857143,0.548903630678496
2020-11-02,Missouri,3797,2600.714285714286,42.7042333183847,10,33.142857142857146,0.5442121466556029
2020-11-03,Missouri,2374,2693.5714285714284,44.22896562582497,35,32,0.5254462105640304
2020-11-04,Missouri,3203,2805.4285714285716,46.06568162078763,30,32.285714285714285,0.5301376945869235
2020-11-05,Missouri,3521,2884.1428571428573,47.358185469094686,31,31.285714285714285,0.5137175005067975
2020-11-06,Missouri,5018,3174.8571428571427,52.13177046238844,20,29,0.4761856283236526
2020-11-07,Missouri,3591,3388.5714285714284,55.6410005115125,18,20.714285714285715,0.3401325916597518
2020-11-08,Missouri,3009,3501.8571428571427,57.50117392658963,3,21,0.34482407568264495
2020-11-09,Missouri,5220,3705.1428571428573,60.83916480887809,3,20,0.328403881602519
2020-11-10,Missouri,4498,4008.5714285714284,65.82152084119059,134,34.142857142857146,0.5606323407357289
2020-11-11,Missouri,3631,4069.714285714286,66.82549842208972,36,35,0.5747067928044082
2020-11-12,Missouri,5338,4329.285714285715,71.08771165688813,30,34.857142857142854,0.5723610507929616
2020-11-13,Missouri,5895,4454.571428571428,73.14492740092676,11,33.57142857142857,0.5512493726899426
2020-11-14,Missouri,7164,4965,81.52626360782534,11,32.57142857142857,0.5348291786098166
2020-11-15,Missouri,1208,4707.714285714285,77.30158224521007,0,32.142857142857146,0.5277919525754771
2020-11-16,Missouri,6334,4866.857142857143,79.91473884596155,22,34.857142857142854,0.5723610507929616
2020-11-17,Missouri,5163,4961.857142857143,81.47465728357352,67,25.285714285714285,0.4151963360260419
2020-11-18,Missouri,4974,5153.714285714285,84.62498880494624,39,25.714285714285715,0.4222335620603816
2020-11-19,Missouri,4308,5006.571428571428,82.20887453315629,27,25.285714285714285,0.4151963360260419
2020-11-20,Missouri,5530,4954.428571428572,81.3526786989783,57,31.857142857142858,0.5231004685525839
2020-11-21,Missouri,4070,4512.428571428572,74.09495291556263,9,31.571428571428573,0.5184089845296908
2020-11-22,Missouri,3769,4878.285714285715,80.10239820687728,4,32.142857142857146,0.5277919525754771
2020-11-23,Missouri,4552,4623.714285714285,75.92228594247949,9,30.285714285714285,0.4972973064266716
2020-11-24,Missouri,4478,4525.857142857143,74.3154526646386,172,45.285714285714285,0.7436002176285609
2020-11-25,Missouri,4588,4470.714285714285,73.40999624822022,39,45.285714285714285,0.7436002176285609
2020-11-26,Missouri,3451,4348.285714285715,71.39969534441053,24,44.857142857142854,0.7365629915942211
