report_date,zip,cases
2020-10-27,62902,83
2020-10-27,62903,59
2020-10-27,62905,21
2020-10-27,62906,448
2020-10-27,62907,63
2020-10-27,62908,17
2020-10-27,62910,30
2020-10-27,62912,36
2020-10-27,62914,52
2020-10-27,62915,24
2020-10-27,62916,20
2020-10-27,62917,80
2020-10-27,62918,323
2020-10-27,62919,19
2020-10-27,62920,127
2020-10-27,62922,74
2020-10-27,62923,14
2020-10-27,62924,66
2020-10-27,62926,61
2020-10-27,62930,129
2020-10-27,62931,20
2020-10-27,62932,18
2020-10-27,62933,51
2020-10-27,62934,33
2020-10-27,62935,54
2020-10-27,62938,29
2020-10-27,62939,79
2020-10-27,62940,12
2020-10-27,62941,14
2020-10-27,62942,8
2020-10-27,62943,12
2020-10-27,62946,295
2020-10-27,62948,431
2020-10-27,62949,11
2020-10-27,62950,8
2020-10-27,62951,116
2020-10-27,62952,102
2020-10-27,62954,9
2020-10-27,62956,18
2020-10-27,62957,15
2020-10-27,62958,29
2020-10-27,62959,728
2020-10-27,62960,108
2020-10-27,62963,14
2020-10-27,62964,43
2020-10-27,62966,415
2020-10-27,62967,10
2020-10-27,62969,10
2020-10-27,62970,16
2020-10-27,62972,27
2020-10-27,62974,35
2020-10-27,62976,11
2020-10-27,62977,18
2020-10-27,62979,12
2020-10-27,62982,14
2020-10-27,62983,35
2020-10-27,62984,43
2020-10-27,62985,25
2020-10-27,62987,14
2020-10-27,62988,28
2020-10-27,62990,25
2020-10-27,62992,117
2020-10-27,62994,14
2020-10-27,62995,176
2020-10-27,62996,15
2020-10-27,62997,18
2020-10-27,62998,6
2020-10-27,62999,29
2020-10-28,60002,348
2020-10-28,60004,961
2020-10-28,60005,637
2020-10-28,60007,808
2020-10-28,60008,808
2020-10-28,60009,8
2020-10-28,60010,761
2020-10-28,60012,205
2020-10-28,60013,404
2020-10-28,60014,NA
2020-10-28,60015,547
2020-10-28,60016,NA
2020-10-28,60018,NA
2020-10-28,60020,188
2020-10-28,60021,74
2020-10-28,60022,106
2020-10-28,60025,937
2020-10-28,60026,329
2020-10-28,60029,25
2020-10-28,60030,645
2020-10-28,60031,939
2020-10-28,60033,574
2020-10-28,60034,35
2020-10-28,60035,571
2020-10-28,60040,290
2020-10-28,60041,185
2020-10-28,60042,143
2020-10-28,60043,51
2020-10-28,60044,238
2020-10-28,60045,302
2020-10-28,60046,709
2020-10-28,60047,982
2020-10-28,60048,504
2020-10-28,60050,598
2020-10-28,60051,406
2020-10-28,60053,661
2020-10-28,60056,NA
2020-10-28,60060,984
2020-10-28,60061,465
2020-10-28,60062,796
2020-10-28,60064,NA
2020-10-28,60067,925
2020-10-28,60068,833
2020-10-28,60069,194
2020-10-28,60070,506
2020-10-28,60071,74
2020-10-28,60072,12
2020-10-28,60073,NA
2020-10-28,60074,NA
2020-10-28,60076,NA
2020-10-28,60077,754
2020-10-28,60079,16
2020-10-28,60081,180
2020-10-28,60083,264
2020-10-28,60084,350
2020-10-28,60085,NA
2020-10-28,60087,NA
2020-10-28,60088,577
2020-10-28,60089,714
2020-10-28,60090,NA
2020-10-28,60091,422
2020-10-28,60093,395
2020-10-28,60096,162
2020-10-28,60097,195
2020-10-28,60098,920
2020-10-28,60099,NA
2020-10-28,60101,NA
2020-10-28,60102,749
2020-10-28,60103,NA
2020-10-28,60104,785
2020-10-28,60106,924
2020-10-28,60107,NA
2020-10-28,60108,772
2020-10-28,60109,21
2020-10-28,60110,NA
2020-10-28,60112,124
2020-10-28,60113,8
2020-10-28,60115,NA
2020-10-28,60118,344
2020-10-28,60119,207
2020-10-28,60120,NA
2020-10-28,60121,6
2020-10-28,60123,NA
2020-10-28,60124,547
2020-10-28,60126,NA
2020-10-28,60129,8
2020-10-28,60130,370
2020-10-28,60131,802
2020-10-28,60133,NA
2020-10-28,60134,693
2020-10-28,60135,173
2020-10-28,60136,224
2020-10-28,60137,833
2020-10-28,60139,NA
2020-10-28,60140,429
2020-10-28,60141,32
2020-10-28,60142,567
2020-10-28,60143,411
2020-10-28,60145,47
2020-10-28,60146,74
2020-10-28,60148,NA
2020-10-28,60150,29
2020-10-28,60151,70
2020-10-28,60152,271
2020-10-28,60153,898
2020-10-28,60154,470
2020-10-28,60155,311
2020-10-28,60156,639
2020-10-28,60157,52
2020-10-28,60159,6
2020-10-28,60160,NA
2020-10-28,60161,6
2020-10-28,60162,301
2020-10-28,60163,243
2020-10-28,60164,NA
2020-10-28,60165,288
2020-10-28,60168,7
2020-10-28,60169,872
2020-10-28,60171,335
2020-10-28,60172,676
2020-10-28,60173,287
2020-10-28,60174,808
2020-10-28,60175,673
2020-10-28,60176,469
2020-10-28,60177,833
2020-10-28,60178,403
2020-10-28,60180,19
2020-10-28,60181,795
2020-10-28,60184,78
2020-10-28,60185,NA
2020-10-28,60187,507
2020-10-28,60188,NA
2020-10-28,60189,545
2020-10-28,60190,232
2020-10-28,60191,513
2020-10-28,60192,248
2020-10-28,60193,829
2020-10-28,60194,411
2020-10-28,60195,75
2020-10-28,60201,696
2020-10-28,60202,714
2020-10-28,60203,86
2020-10-28,60204,7
2020-10-28,60208,11
2020-10-28,60301,74
2020-10-28,60302,576
2020-10-28,60303,6
2020-10-28,60304,264
2020-10-28,60305,230
2020-10-28,60401,226
2020-10-28,60402,NA
2020-10-28,60403,538
2020-10-28,60404,433
2020-10-28,60406,NA
2020-10-28,60407,26
2020-10-28,60408,130
2020-10-28,60409,NA
2020-10-28,60410,296
2020-10-28,60411,NA
2020-10-28,60415,507
2020-10-28,60416,189
2020-10-28,60417,468
2020-10-28,60418,305
2020-10-28,60419,796
2020-10-28,60420,72
2020-10-28,60421,53
2020-10-28,60422,257
2020-10-28,60423,831
2020-10-28,60424,37
2020-10-28,60425,338
2020-10-28,60426,953
2020-10-28,60428,429
2020-10-28,60429,491
2020-10-28,60430,560
2020-10-28,60431,726
2020-10-28,60432,888
2020-10-28,60433,665
2020-10-28,60434,311
2020-10-28,60435,NA
2020-10-28,60436,654
2020-10-28,60438,NA
2020-10-28,60439,629
2020-10-28,60440,NA
2020-10-28,60441,830
2020-10-28,60442,225
2020-10-28,60443,814
2020-10-28,60444,21
2020-10-28,60445,583
2020-10-28,60446,NA
2020-10-28,60447,245
2020-10-28,60448,505
2020-10-28,60449,227
2020-10-28,60450,437
2020-10-28,60451,754
2020-10-28,60452,785
2020-10-28,60453,NA
2020-10-28,60454,8
2020-10-28,60455,758
2020-10-28,60456,122
2020-10-28,60457,425
2020-10-28,60458,450
2020-10-28,60459,NA
2020-10-28,60460,16
2020-10-28,60461,128
2020-10-28,60462,NA
2020-10-28,60463,515
2020-10-28,60464,247
2020-10-28,60465,691
2020-10-28,60466,849
2020-10-28,60467,703
2020-10-28,60468,147
2020-10-28,60469,269
2020-10-28,60470,9
2020-10-28,60471,430
2020-10-28,60472,139
2020-10-28,60473,882
2020-10-28,60474,15
2020-10-28,60475,269
2020-10-28,60476,94
2020-10-28,60477,999
2020-10-28,60478,607
2020-10-28,60479,6
2020-10-28,60480,141
2020-10-28,60481,239
2020-10-28,60482,294
2020-10-28,60484,242
2020-10-28,60487,704
2020-10-28,60490,440
2020-10-28,60491,634
2020-10-28,60501,608
2020-10-28,60502,435
2020-10-28,60503,269
2020-10-28,60504,906
2020-10-28,60505,NA
2020-10-28,60506,NA
2020-10-28,60507,12
2020-10-28,60510,574
2020-10-28,60511,18
2020-10-28,60512,18
2020-10-28,60513,484
2020-10-28,60514,220
2020-10-28,60515,482
2020-10-28,60516,506
2020-10-28,60517,735
2020-10-28,60518,38
2020-10-28,60520,52
2020-10-28,60521,471
2020-10-28,60523,263
2020-10-28,60525,883
2020-10-28,60526,280
2020-10-28,60527,794
2020-10-28,60530,9
2020-10-28,60531,29
2020-10-28,60532,456
2020-10-28,60534,430
2020-10-28,60537,13
2020-10-28,60538,795
2020-10-28,60539,15
2020-10-28,60540,633
2020-10-28,60541,42
2020-10-28,60542,471
2020-10-28,60543,812
2020-10-28,60544,686
2020-10-28,60545,387
2020-10-28,60546,415
2020-10-28,60548,344
2020-10-28,60549,9
2020-10-28,60550,19
2020-10-28,60551,91
2020-10-28,60552,62
2020-10-28,60553,12
2020-10-28,60554,229
2020-10-28,60555,358
2020-10-28,60556,23
2020-10-28,60558,308
2020-10-28,60559,685
2020-10-28,60560,494
2020-10-28,60561,440
2020-10-28,60563,701
2020-10-28,60564,756
2020-10-28,60565,620
2020-10-28,60585,478
2020-10-28,60586,NA
2020-10-28,60598,7
2020-10-28,60601,285
2020-10-28,60602,32
2020-10-28,60603,15
2020-10-28,60604,37
2020-10-28,60605,522
2020-10-28,60606,93
2020-10-28,60607,933
2020-10-28,60608,NA
2020-10-28,60609,NA
2020-10-28,60610,892
2020-10-28,60611,655
2020-10-28,60612,NA
2020-10-28,60613,NA
2020-10-28,60614,NA
2020-10-28,60615,770
2020-10-28,60616,NA
2020-10-28,60617,NA
2020-10-28,60618,NA
2020-10-28,60619,NA
2020-10-28,60620,NA
2020-10-28,60621,873
2020-10-28,60622,NA
2020-10-28,60623,NA
2020-10-28,60624,NA
2020-10-28,60625,NA
2020-10-28,60626,NA
2020-10-28,60628,NA
2020-10-28,60629,NA
2020-10-28,60630,NA
2020-10-28,60631,880
2020-10-28,60632,NA
2020-10-28,60633,721
2020-10-28,60634,NA
2020-10-28,60636,NA
2020-10-28,60637,NA
2020-10-28,60638,NA
2020-10-28,60639,NA
2020-10-28,60640,NA
2020-10-28,60641,NA
2020-10-28,60642,536
2020-10-28,60643,NA
2020-10-28,60644,NA
2020-10-28,60645,NA
2020-10-28,60646,749
2020-10-28,60647,NA
2020-10-28,60649,NA
2020-10-28,60650,13
2020-10-28,60651,NA
2020-10-28,60652,NA
2020-10-28,60653,916
2020-10-28,60654,517
2020-10-28,60655,918
2020-10-28,60656,871
2020-10-28,60657,NA
2020-10-28,60659,NA
2020-10-28,60660,928
2020-10-28,60661,233
2020-10-28,60680,19
2020-10-28,60706,923
2020-10-28,60707,NA
2020-10-28,60712,428
2020-10-28,60714,NA
2020-10-28,60803,724
2020-10-28,60804,NA
2020-10-28,60805,573
2020-10-28,60827,683
2020-10-28,60901,NA
2020-10-28,60910,8
2020-10-28,60911,31
2020-10-28,60912,8
2020-10-28,60913,18
2020-10-28,60914,832
2020-10-28,60915,256
2020-10-28,60917,11
2020-10-28,60918,8
2020-10-28,60919,11
2020-10-28,60921,21
2020-10-28,60922,63
2020-10-28,60924,29
2020-10-28,60927,77
2020-10-28,60928,16
2020-10-28,60929,7
2020-10-28,60930,21
2020-10-28,60931,15
2020-10-28,60935,32
2020-10-28,60936,41
2020-10-28,60938,86
2020-10-28,60940,75
2020-10-28,60941,27
2020-10-28,60942,109
2020-10-28,60944,6
2020-10-28,60946,6
2020-10-28,60948,14
2020-10-28,60949,11
2020-10-28,60950,353
2020-10-28,60951,9
2020-10-28,60952,6
2020-10-28,60953,31
2020-10-28,60954,143
2020-10-28,60955,36
2020-10-28,60957,73
2020-10-28,60958,59
2020-10-28,60959,60
2020-10-28,60960,17
2020-10-28,60961,10
2020-10-28,60962,9
2020-10-28,60963,20
2020-10-28,60964,96
2020-10-28,60966,13
2020-10-28,60970,72
2020-10-28,60973,9
2020-10-28,61001,22
2020-10-28,61006,35
2020-10-28,61007,6
2020-10-28,61008,NA
2020-10-28,61010,192
2020-10-28,61011,73
2020-10-28,61012,58
2020-10-28,61013,16
2020-10-28,61014,17
2020-10-28,61015,14
2020-10-28,61016,197
2020-10-28,61018,22
2020-10-28,61019,50
2020-10-28,61020,74
2020-10-28,61021,494
2020-10-28,61024,34
2020-10-28,61025,95
2020-10-28,61028,31
2020-10-28,61030,29
2020-10-28,61031,13
2020-10-28,61032,755
2020-10-28,61036,153
2020-10-28,61038,27
2020-10-28,61039,16
2020-10-28,61041,26
2020-10-28,61042,17
2020-10-28,61044,8
2020-10-28,61046,51
2020-10-28,61047,23
2020-10-28,61048,79
2020-10-28,61051,28
2020-10-28,61052,17
2020-10-28,61053,82
2020-10-28,61054,54
2020-10-28,61059,11
2020-10-28,61060,24
2020-10-28,61061,100
2020-10-28,61062,61
2020-10-28,61063,93
2020-10-28,61064,51
2020-10-28,61065,320
2020-10-28,61067,10
2020-10-28,61068,612
2020-10-28,61070,24
2020-10-28,61071,379
2020-10-28,61072,365
2020-10-28,61073,661
2020-10-28,61074,118
2020-10-28,61075,20
2020-10-28,61078,12
2020-10-28,61080,356
2020-10-28,61081,562
2020-10-28,61084,65
2020-10-28,61085,116
2020-10-28,61087,50
2020-10-28,61088,157
2020-10-28,61089,14
2020-10-28,61101,722
2020-10-28,61102,772
2020-10-28,61103,879
2020-10-28,61104,736
2020-10-28,61105,7
2020-10-28,61107,NA
2020-10-28,61108,NA
2020-10-28,61109,NA
2020-10-28,61111,795
2020-10-28,61114,551
2020-10-28,61115,747
2020-10-28,61201,NA
2020-10-28,61204,7
2020-10-28,61230,28
2020-10-28,61231,110
2020-10-28,61232,38
2020-10-28,61233,18
2020-10-28,61234,18
2020-10-28,61235,20
2020-10-28,61238,78
2020-10-28,61239,23
2020-10-28,61240,118
2020-10-28,61241,160
2020-10-28,61242,14
2020-10-28,61244,973
2020-10-28,61250,64
2020-10-28,61251,6
2020-10-28,61252,179
2020-10-28,61254,155
2020-10-28,61256,35
2020-10-28,61257,11
2020-10-28,61259,20
2020-10-28,61260,14
2020-10-28,61261,16
2020-10-28,61262,10
2020-10-28,61263,8
2020-10-28,61264,198
2020-10-28,61265,NA
2020-10-28,61270,214
2020-10-28,61272,20
2020-10-28,61273,55
2020-10-28,61275,76
2020-10-28,61277,84
2020-10-28,61279,21
2020-10-28,61281,45
2020-10-28,61282,257
2020-10-28,61283,11
2020-10-28,61284,62
2020-10-28,61285,129
2020-10-28,61301,253
2020-10-28,61310,89
2020-10-28,61312,16
2020-10-28,61314,11
2020-10-28,61315,12
2020-10-28,61316,8
2020-10-28,61317,12
2020-10-28,61318,9
2020-10-28,61319,23
2020-10-28,61322,123
2020-10-28,61325,31
2020-10-28,61326,48
2020-10-28,61327,15
2020-10-28,61329,31
2020-10-28,61330,30
2020-10-28,61333,17
2020-10-28,61334,13
2020-10-28,61335,11
2020-10-28,61336,10
2020-10-28,61337,13
2020-10-28,61338,7
2020-10-28,61340,6
2020-10-28,61341,166
2020-10-28,61342,359
2020-10-28,61345,13
2020-10-28,61348,99
2020-10-28,61349,23
2020-10-28,61350,459
2020-10-28,61353,20
2020-10-28,61354,284
2020-10-28,61356,293
2020-10-28,61360,47
2020-10-28,61361,34
2020-10-28,61362,187
2020-10-28,61363,7
2020-10-28,61364,492
2020-10-28,61367,32
2020-10-28,61368,32
2020-10-28,61369,21
2020-10-28,61370,17
2020-10-28,61373,46
2020-10-28,61375,15
2020-10-28,61376,43
2020-10-28,61377,24
2020-10-28,61378,7
2020-10-28,61379,41
2020-10-28,61401,964
2020-10-28,61410,60
2020-10-28,61412,28
2020-10-28,61413,21
2020-10-28,61414,12
2020-10-28,61415,19
2020-10-28,61417,7
2020-10-28,61418,7
2020-10-28,61420,21
2020-10-28,61421,28
2020-10-28,61422,88
2020-10-28,61423,22
2020-10-28,61425,7
2020-10-28,61427,38
2020-10-28,61428,37
2020-10-28,61430,16
2020-10-28,61431,8
2020-10-28,61432,12
2020-10-28,61434,33
2020-10-28,61436,13
2020-10-28,61437,12
2020-10-28,61438,12
2020-10-28,61439,8
2020-10-28,61441,29
2020-10-28,61442,22
2020-10-28,61443,222
2020-10-28,61447,19
2020-10-28,61448,118
2020-10-28,61450,27
2020-10-28,61451,8
2020-10-28,61453,10
2020-10-28,61454,21
2020-10-28,61455,595
2020-10-28,61458,13
2020-10-28,61460,6
2020-10-28,61462,386
2020-10-28,61465,13
2020-10-28,61466,8
2020-10-28,61467,24
2020-10-28,61469,42
2020-10-28,61472,16
2020-10-28,61473,34
2020-10-28,61476,10
2020-10-28,61477,8
2020-10-28,61478,10
2020-10-28,61480,23
2020-10-28,61482,9
2020-10-28,61483,27
2020-10-28,61484,13
2020-10-28,61485,9
2020-10-28,61486,21
2020-10-28,61488,24
2020-10-28,61489,16
2020-10-28,61490,18
2020-10-28,61491,34
2020-10-28,61501,16
2020-10-28,61517,64
2020-10-28,61519,6
2020-10-28,61520,251
2020-10-28,61523,288
2020-10-28,61525,291
2020-10-28,61526,13
2020-10-28,61528,63
2020-10-28,61529,44
2020-10-28,61530,93
2020-10-28,61531,50
2020-10-28,61533,36
2020-10-28,61534,28
2020-10-28,61535,36
2020-10-28,61536,54
2020-10-28,61537,61
2020-10-28,61540,19
2020-10-28,61542,82
2020-10-28,61544,6
2020-10-28,61545,12
2020-10-28,61546,35
2020-10-28,61547,79
2020-10-28,61548,257
2020-10-28,61550,449
2020-10-28,61554,955
2020-10-28,61559,47
2020-10-28,61561,21
2020-10-28,61564,17
2020-10-28,61565,14
2020-10-28,61567,11
2020-10-28,61568,117
2020-10-28,61569,17
2020-10-28,61570,12
2020-10-28,61571,466
2020-10-28,61572,13
2020-10-28,61602,46
2020-10-28,61603,446
2020-10-28,61604,797
2020-10-28,61605,360
2020-10-28,61606,273
2020-10-28,61607,246
2020-10-28,61610,98
2020-10-28,61611,525
2020-10-28,61614,743
2020-10-28,61615,555
2020-10-28,61616,157
2020-10-28,61625,54
2020-10-28,61701,737
2020-10-28,61704,731
2020-10-28,61705,261
2020-10-28,61723,24
2020-10-28,61724,9
2020-10-28,61725,21
2020-10-28,61726,37
2020-10-28,61727,184
2020-10-28,61728,6
2020-10-28,61729,30
2020-10-28,61732,37
2020-10-28,61733,11
2020-10-28,61734,44
2020-10-28,61735,9
2020-10-28,61736,27
2020-10-28,61738,98
2020-10-28,61739,90
2020-10-28,61740,31
2020-10-28,61741,38
2020-10-28,61742,15
2020-10-28,61743,6
2020-10-28,61744,26
2020-10-28,61745,75
2020-10-28,61747,14
2020-10-28,61748,45
2020-10-28,61749,6
2020-10-28,61752,60
2020-10-28,61753,34
2020-10-28,61754,10
2020-10-28,61755,71
2020-10-28,61756,40
2020-10-28,61759,17
2020-10-28,61760,29
2020-10-28,61761,NA
2020-10-28,61764,256
2020-10-28,61770,13
2020-10-28,61771,13
2020-10-28,61774,14
2020-10-28,61776,18
2020-10-28,61777,26
2020-10-28,61790,40
2020-10-28,61801,576
2020-10-28,61802,444
2020-10-28,61811,8
2020-10-28,61812,7
2020-10-28,61813,25
2020-10-28,61814,24
2020-10-28,61816,9
2020-10-28,61817,98
2020-10-28,61818,36
2020-10-28,61820,NA
2020-10-28,61821,650
2020-10-28,61822,494
2020-10-28,61832,867
2020-10-28,61833,49
2020-10-28,61834,206
2020-10-28,61840,7
2020-10-28,61841,28
2020-10-28,61842,31
2020-10-28,61843,55
2020-10-28,61844,17
2020-10-28,61845,9
2020-10-28,61846,83
2020-10-28,61847,22
2020-10-28,61849,22
2020-10-28,61850,6
2020-10-28,61851,6
2020-10-28,61853,252
2020-10-28,61854,21
2020-10-28,61856,124
2020-10-28,61858,73
2020-10-28,61859,18
2020-10-28,61862,8
2020-10-28,61863,18
2020-10-28,61864,36
2020-10-28,61865,33
2020-10-28,61866,516
2020-10-28,61870,15
2020-10-28,61871,10
2020-10-28,61872,9
2020-10-28,61873,143
2020-10-28,61874,153
2020-10-28,61875,10
2020-10-28,61876,19
2020-10-28,61877,35
2020-10-28,61878,27
2020-10-28,61880,95
2020-10-28,61882,11
2020-10-28,61883,112
2020-10-28,61884,18
2020-10-28,61910,343
2020-10-28,61911,122
2020-10-28,61912,33
2020-10-28,61913,40
2020-10-28,61914,45
2020-10-28,61919,12
2020-10-28,61920,986
2020-10-28,61924,9
2020-10-28,61925,27
2020-10-28,61928,24
2020-10-28,61929,12
2020-10-28,61930,19
2020-10-28,61931,36
2020-10-28,61933,14
2020-10-28,61937,23
2020-10-28,61938,849
2020-10-28,61942,20
2020-10-28,61943,41
2020-10-28,61944,126
2020-10-28,61951,275
2020-10-28,61953,183
2020-10-28,61956,57
2020-10-28,61957,48
2020-10-28,62001,36
2020-10-28,62002,NA
2020-10-28,62009,27
2020-10-28,62010,315
2020-10-28,62012,155
2020-10-28,62014,69
2020-10-28,62015,16
2020-10-28,62016,36
2020-10-28,62017,35
2020-10-28,62018,78
2020-10-28,62019,6
2020-10-28,62021,19
2020-10-28,62022,28
2020-10-28,62024,206
2020-10-28,62025,938
2020-10-28,62026,8
2020-10-28,62028,10
2020-10-28,62031,10
2020-10-28,62032,18
2020-10-28,62033,135
2020-10-28,62034,376
2020-10-28,62035,578
2020-10-28,62036,11
2020-10-28,62037,51
2020-10-28,62040,NA
2020-10-28,62044,25
2020-10-28,62045,7
2020-10-28,62046,22
2020-10-28,62047,20
2020-10-28,62048,35
2020-10-28,62049,212
2020-10-28,62050,8
2020-10-28,62051,16
2020-10-28,62052,301
2020-10-28,62053,12
2020-10-28,62054,14
2020-10-28,62056,179
2020-10-28,62059,19
2020-10-28,62060,143
2020-10-28,62061,43
2020-10-28,62062,173
2020-10-28,62063,11
2020-10-28,62067,69
2020-10-28,62069,50
2020-10-28,62074,21
2020-10-28,62075,75
2020-10-28,62080,52
2020-10-28,62082,71
2020-10-28,62084,41
2020-10-28,62086,28
2020-10-28,62087,33
2020-10-28,62088,160
2020-10-28,62089,10
2020-10-28,62090,37
2020-10-28,62091,8
2020-10-28,62092,142
2020-10-28,62093,8
2020-10-28,62094,20
2020-10-28,62095,247
2020-10-28,62097,63
2020-10-28,62201,288
2020-10-28,62202,6
2020-10-28,62203,278
2020-10-28,62204,173
2020-10-28,62205,245
2020-10-28,62206,534
2020-10-28,62207,277
2020-10-28,62208,532
2020-10-28,62214,32
2020-10-28,62215,75
2020-10-28,62216,194
2020-10-28,62217,30
2020-10-28,62218,97
2020-10-28,62219,44
2020-10-28,62220,687
2020-10-28,62221,831
2020-10-28,62223,565
2020-10-28,62225,40
2020-10-28,62226,954
2020-10-28,62230,385
2020-10-28,62231,340
2020-10-28,62232,246
2020-10-28,62233,427
2020-10-28,62234,922
2020-10-28,62236,355
2020-10-28,62237,89
2020-10-28,62238,17
2020-10-28,62239,139
2020-10-28,62240,46
2020-10-28,62241,33
2020-10-28,62242,38
2020-10-28,62243,136
2020-10-28,62244,15
2020-10-28,62245,87
2020-10-28,62246,320
2020-10-28,62248,10
2020-10-28,62249,500
2020-10-28,62250,14
2020-10-28,62253,17
2020-10-28,62254,299
2020-10-28,62255,21
2020-10-28,62257,58
2020-10-28,62258,245
2020-10-28,62259,24
2020-10-28,62260,172
2020-10-28,62262,54
2020-10-28,62263,138
2020-10-28,62264,113
2020-10-28,62265,172
2020-10-28,62266,6
2020-10-28,62268,17
2020-10-28,62269,732
2020-10-28,62271,50
2020-10-28,62272,80
2020-10-28,62273,6
2020-10-28,62274,180
2020-10-28,62275,114
2020-10-28,62277,29
2020-10-28,62278,255
2020-10-28,62280,6
2020-10-28,62281,88
2020-10-28,62282,18
2020-10-28,62284,15
2020-10-28,62285,151
2020-10-28,62286,215
2020-10-28,62288,143
2020-10-28,62289,10
2020-10-28,62292,11
2020-10-28,62293,162
2020-10-28,62294,341
2020-10-28,62295,42
2020-10-28,62297,9
2020-10-28,62298,522
2020-10-28,62301,978
2020-10-28,62305,603
2020-10-28,62311,25
2020-10-28,62312,69
2020-10-28,62314,14
2020-10-28,62316,21
2020-10-28,62320,58
2020-10-28,62321,59
2020-10-28,62324,21
2020-10-28,62325,11
2020-10-28,62326,37
2020-10-28,62330,34
2020-10-28,62338,34
2020-10-28,62339,45
2020-10-28,62340,26
2020-10-28,62341,52
2020-10-28,62343,16
2020-10-28,62345,7
2020-10-28,62347,35
2020-10-28,62349,19
2020-10-28,62351,43
2020-10-28,62353,89
2020-10-28,62354,17
2020-10-28,62355,7
2020-10-28,62356,12
2020-10-28,62357,6
2020-10-28,62358,7
2020-10-28,62359,7
2020-10-28,62360,25
2020-10-28,62361,6
2020-10-28,62363,175
2020-10-28,62365,12
2020-10-28,62366,32
2020-10-28,62367,13
2020-10-28,62370,7
2020-10-28,62375,7
2020-10-28,62376,37
2020-10-28,62378,7
2020-10-28,62379,49
2020-10-28,62380,6
2020-10-28,62401,685
2020-10-28,62410,8
2020-10-28,62411,113
2020-10-28,62413,7
2020-10-28,62414,58
2020-10-28,62417,116
2020-10-28,62418,82
2020-10-28,62420,156
2020-10-28,62421,9
2020-10-28,62422,23
2020-10-28,62423,10
2020-10-28,62424,94
2020-10-28,62425,15
2020-10-28,62426,10
2020-10-28,62427,32
2020-10-28,62428,67
2020-10-28,62431,19
2020-10-28,62432,11
2020-10-28,62433,7
2020-10-28,62434,9
2020-10-28,62436,12
2020-10-28,62438,8
2020-10-28,62439,163
2020-10-28,62440,28
2020-10-28,62441,98
2020-10-28,62442,35
2020-10-28,62443,38
2020-10-28,62444,14
2020-10-28,62445,27
2020-10-28,62446,10
2020-10-28,62447,130
2020-10-28,62448,192
2020-10-28,62449,62
2020-10-28,62450,276
2020-10-28,62451,25
2020-10-28,62452,12
2020-10-28,62454,527
2020-10-28,62458,108
2020-10-28,62460,18
2020-10-28,62461,25
2020-10-28,62462,40
2020-10-28,62463,44
2020-10-28,62465,36
2020-10-28,62466,47
2020-10-28,62467,176
2020-10-28,62468,66
2020-10-28,62469,13
2020-10-28,62471,310
2020-10-28,62473,48
2020-10-28,62474,15
2020-10-28,62476,25
2020-10-28,62479,29
2020-10-28,62480,13
2020-10-28,62501,61
2020-10-28,62510,31
2020-10-28,62512,13
2020-10-28,62513,25
2020-10-28,62514,7
2020-10-28,62515,15
2020-10-28,62518,9
2020-10-28,62520,9
2020-10-28,62521,NA
2020-10-28,62522,379
2020-10-28,62523,7
2020-10-28,62526,994
2020-10-28,62530,23
2020-10-28,62531,18
2020-10-28,62533,15
2020-10-28,62534,26
2020-10-28,62535,120
2020-10-28,62536,9
2020-10-28,62538,13
2020-10-28,62539,30
2020-10-28,62540,27
2020-10-28,62543,12
2020-10-28,62544,33
2020-10-28,62545,17
2020-10-28,62546,34
2020-10-28,62547,11
2020-10-28,62548,39
2020-10-28,62549,221
2020-10-28,62550,110
2020-10-28,62551,22
2020-10-28,62553,12
2020-10-28,62554,42
2020-10-28,62555,6
2020-10-28,62556,7
2020-10-28,62557,168
2020-10-28,62558,64
2020-10-28,62560,63
2020-10-28,62561,107
2020-10-28,62563,151
2020-10-28,62565,277
2020-10-28,62567,16
2020-10-28,62568,505
2020-10-28,62570,6
2020-10-28,62571,30
2020-10-28,62573,40
2020-10-28,62601,8
2020-10-28,62611,14
2020-10-28,62612,24
2020-10-28,62613,45
2020-10-28,62615,110
2020-10-28,62617,17
2020-10-28,62618,305
2020-10-28,62621,22
2020-10-28,62624,6
2020-10-28,62625,27
2020-10-28,62626,135
2020-10-28,62627,39
2020-10-28,62628,11
2020-10-28,62629,281
2020-10-28,62630,9
2020-10-28,62633,24
2020-10-28,62634,9
2020-10-28,62635,15
2020-10-28,62638,19
2020-10-28,62640,35
2020-10-28,62642,22
2020-10-28,62643,9
2020-10-28,62644,115
2020-10-28,62650,826
2020-10-28,62655,14
2020-10-28,62656,455
2020-10-28,62661,14
2020-10-28,62664,99
2020-10-28,62665,14
2020-10-28,62666,11
2020-10-28,62668,20
2020-10-28,62670,62
2020-10-28,62671,10
2020-10-28,62673,7
2020-10-28,62674,16
2020-10-28,62675,102
2020-10-28,62677,46
2020-10-28,62681,70
2020-10-28,62682,13
2020-10-28,62684,190
2020-10-28,62685,26
2020-10-28,62688,10
2020-10-28,62689,13
2020-10-28,62690,46
2020-10-28,62691,93
2020-10-28,62692,22
2020-10-28,62693,27
2020-10-28,62694,71
2020-10-28,62695,19
2020-10-28,62701,19
2020-10-28,62702,686
2020-10-28,62703,632
2020-10-28,62704,774
2020-10-28,62707,220
2020-10-28,62708,7
2020-10-28,62711,416
2020-10-28,62712,257
